,CVE_ENT,CVE_MUN,CVE_LOC,NOM_LOC
17995,20,539,0000,Soledad Etla
17996,20,539,0001,Soledad Etla
17997,20,539,0003,Matadamas
17998,20,539,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17999,20,539,9999,Localidad no especificada
18000,20,540,0000,Villa de Tamazulápam del Progreso
18001,20,540,0001,Villa de Tamazulápam del Progreso
18002,20,540,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18003,20,540,9999,Localidad no especificada
18004,20,541,0000,Tanetze de Zaragoza
18005,20,541,0001,Tanetze de Zaragoza
18006,20,541,0002,Santa María Yaviche
18007,20,542,0000,Taniche
18008,20,542,0001,Taniche
18009,20,542,9999,Localidad no especificada
18010,20,543,0000,Tataltepec de Valdés
18011,20,543,0001,Tataltepec de Valdés
18012,20,543,0005,Santa Cruz Tepenixtlahuaca
18013,20,543,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18014,20,543,9999,Localidad no especificada
18015,20,544,0000,Teococuilco de Marcos Pérez
18016,20,544,0001,Teococuilco de Marcos Pérez
18017,20,544,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18018,20,544,9999,Localidad no especificada
18019,20,545,0000,Teotitlán de Flores Magón
18020,20,545,0001,Teotitlán de Flores Magón
18021,20,545,0002,Ignacio Mejía
18022,20,545,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18023,20,545,9999,Localidad no especificada
18024,20,546,0000,Teotitlán del Valle
18025,20,546,0001,Teotitlán del Valle
18026,20,546,0002,Santiago Ixtaltepec
18027,20,546,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18028,20,546,9999,Localidad no especificada
18029,20,547,0000,Teotongo
18030,20,547,0001,Teotongo
18031,20,548,0000,Tepelmeme Villa de Morelos
18032,20,548,0001,Tepelmeme Villa de Morelos
18033,20,548,0006,El Rodeo
18034,20,548,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18035,20,548,9999,Localidad no especificada
18036,20,549,0000,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
18037,20,549,0001,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
18038,20,549,0002,San Marcos de Garzón
18039,20,549,0003,Guadalupe de Cisneros
18040,20,549,0005,San Isidro el Naranjo
18041,20,549,0008,San Andrés Yutatío
18042,20,549,0010,San Juan Cuititó
18043,20,549,0011,San Juan Diquiyú
18044,20,549,0014,Santa Cruz Numá
18045,20,549,0015,Santa María Tindú
18046,20,549,0016,San Vicente del Palmar
18047,20,549,0017,Yucuñuti de Benito Juárez
18048,20,549,0018,Yucuquimi de Ocampo
18049,20,549,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18050,20,549,9999,Localidad no especificada
18051,20,550,0000,San Jerónimo Tlacochahuaya
18052,20,550,0001,San Jerónimo Tlacochahuaya
18053,20,550,0002,Macuilxóchitl de Artigas Carranza
18054,20,550,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18055,20,550,9999,Localidad no especificada
18056,20,551,0000,Tlacolula de Matamoros
18057,20,551,0001,Tlacolula de Matamoros
18058,20,551,0002,Tanivé
18059,20,551,0005,San Marcos Tlapazola
18060,20,551,0043,Tanivet [Centro Penitenciario Femenil]
18061,20,551,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18062,20,551,9999,Localidad no especificada
18063,20,552,0000,Tlacotepec Plumas
18064,20,552,0001,Tlacotepec Plumas
18065,20,552,9999,Localidad no especificada
18066,20,553,0000,Tlalixtac de Cabrera
18067,20,553,0001,Tlalixtac de Cabrera
18068,20,553,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18069,20,553,9999,Localidad no especificada
18070,20,554,0000,Totontepec Villa de Morelos
18071,20,554,0001,Totontepec Villa de Morelos
18072,20,554,0002,Chinantequilla
18073,20,554,0004,San Francisco Jayacaxtepec
18074,20,554,0008,Santa María Tiltepec
18075,20,554,0009,Santiago Amatepec
18076,20,554,0010,Santiago Jareta
18077,20,554,0011,Santiago Tepitongo
18078,20,554,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18079,20,554,9999,Localidad no especificada
18080,20,555,0000,Trinidad Zaachila
18081,20,555,0001,Trinidad Zaachila
18082,20,555,0002,San Miguel Tlanichico
18083,20,555,0003,Santa María Roaló
18084,20,555,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18085,20,555,9999,Localidad no especificada
18086,20,556,0000,La Trinidad Vista Hermosa
18087,20,556,0001,La Trinidad Vista Hermosa
18088,20,557,0000,Unión Hidalgo
18089,20,557,0001,Unión Hidalgo
18090,20,557,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18091,20,557,9999,Localidad no especificada
18092,20,558,0000,Valerio Trujano
18093,20,558,0001,Valerio Trujano
18094,20,558,0002,Tomellín
18095,20,559,0000,San Juan Bautista Valle Nacional
18096,20,559,0001,San Juan Bautista Valle Nacional
18097,20,559,0003,Arroyo de Banco
18098,20,559,0004,San Lucas Arroyo Palomo
18099,20,559,0010,Cerro de Pita
18100,20,559,0011,Cerro Marín
18101,20,559,0013,San Isidro Chinantilla
18102,20,559,0021,Paso Nuevo la Hamaca
18103,20,559,0025,San Cristóbal la Vega
18104,20,559,0029,San Felipe de León
18105,20,559,0032,San Mateo Yetla
18106,20,559,0033,San Rafael Agua de Pescadito
18107,20,559,0034,Santa Fe y la Mar
18108,20,559,0035,Santiago Progreso
18109,20,559,0037,Arroyo Tortuga
18110,20,559,0039,Cerro Armadillo Grande
18111,20,559,0042,Loma San Rafael
18112,20,559,0062,La Gran Lucha
18113,20,559,0077,La Rinconada
18114,20,559,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18115,20,559,9999,Localidad no especificada
18116,20,560,0000,Villa Díaz Ordaz
18117,20,560,0001,Villa Díaz Ordaz
18118,20,560,0002,El Carrizal
18119,20,560,0003,San Miguel del Valle
18120,20,560,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18121,20,560,9999,Localidad no especificada
18122,20,561,0000,Yaxe
18123,20,561,0001,Yaxe
18124,20,561,9999,Localidad no especificada
18125,20,562,0000,Magdalena Yodocono de Porfirio Díaz
18126,20,562,0001,Magdalena Yodocono de Porfirio Díaz
18127,20,563,0000,Yogana
18128,20,563,0001,Yogana
18129,20,563,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18130,20,563,9999,Localidad no especificada
18131,20,564,0000,Yutanduchi de Guerrero
18132,20,564,0001,Yutanduchi de Guerrero
18133,20,564,9999,Localidad no especificada
18134,20,565,0000,Villa de Zaachila
18135,20,565,0001,Villa de Zaachila
18136,20,565,0002,Emiliano Zapata
18137,20,565,0006,Vicente Guerrero
18138,20,565,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18139,20,565,9999,Localidad no especificada
18140,20,566,0000,San Mateo Yucutindoo
18141,20,566,0001,Zapotitlán del Río
18142,20,566,0007,Pueblo Viejo
18143,20,566,0009,San Mateo Yucutindoo
18144,20,566,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18145,20,566,9999,Localidad no especificada
18146,20,567,0000,Zapotitlán Lagunas
18147,20,567,0001,Zapotitlán Lagunas
18148,20,567,0003,Guadalupe del Recreo
18149,20,567,0007,Santa Cruz Vista Hermosa
18150,20,567,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18151,20,568,0000,Zapotitlán Palmas
18152,20,568,0001,Zapotitlán Palmas
18153,20,568,9999,Localidad no especificada
18154,20,569,0000,Santa Inés de Zaragoza
18155,20,569,0001,Santa Inés de Zaragoza
18156,20,569,0003,La Reforma
18157,20,569,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18158,20,569,9999,Localidad no especificada
18159,20,570,0000,Zimatlán de Álvarez
18160,20,570,0001,Zimatlán de Álvarez
18161,20,570,0003,San Nicolás Quialana
18162,20,570,0004,San Pedro el Alto
18163,20,570,0005,San Pedro Totomachápam
18164,20,570,0008,Santa María Vigallo
18165,20,570,0011,Valdeflores
18166,20,570,0096,San José Guelatová de Díaz
18167,20,570,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18168,20,570,9999,Localidad no especificada
18169,20,901,0000,Silacayoapam
18170,20,901,9999,Localidad no especificada
18171,20,902,0000,Huajuapam
18172,20,902,9999,Localidad no especificada
18173,20,903,0000,Coixtlahuaca
18174,20,903,9999,Localidad no especificada
18175,20,904,0000,Teotitlán
18176,20,904,9999,Localidad no especificada
18177,20,905,0000,Cuicatlán
18178,20,905,9999,Localidad no especificada
18179,20,906,0000,Tuxtepec
18180,20,906,9999,Localidad no especificada
18181,20,907,0000,Choapam
18182,20,907,9999,Localidad no especificada
18183,20,908,0000,Juxtlahuaca
18184,20,908,9999,Localidad no especificada
18185,20,909,0000,Teposcolula
18186,20,909,9999,Localidad no especificada
18187,20,910,0000,Nochixtlán
18188,20,910,9999,Localidad no especificada
18189,20,911,0000,Etla
18190,20,911,9999,Localidad no especificada
18191,20,912,0000,B. Distr. de Ixtlán de Juárez
18192,20,912,9999,Localidad no especificada
18193,20,913,0000,Villa Alta
18194,20,913,9999,Localidad no especificada
18195,20,914,0000,Mixe
18196,20,914,9999,Localidad no especificada
18197,20,915,0000,Putla
18198,20,915,9999,Localidad no especificada
18199,20,916,0000,Tlaxiaco
18200,20,916,9999,Localidad no especificada
18201,20,917,0000,Zaachila
18202,20,917,9999,Localidad no especificada
18203,20,918,0000,Zimatlán
18204,20,918,9999,Localidad no especificada
18205,20,919,0000,Centro
18206,20,919,9999,Localidad no especificada
18207,20,920,0000,Tlacolula
18208,20,920,9999,Localidad no especificada
18209,20,921,0000,Jamiltepec
18210,20,921,9999,Localidad no especificada
18211,20,922,0000,Juquila
18212,20,922,9999,Localidad no especificada
18213,20,923,0000,Sola de Vega
18214,20,923,9999,Localidad no especificada
18215,20,924,0000,Ejutla
18216,20,924,9999,Localidad no especificada
18217,20,925,0000,Ocotlán
18218,20,925,9999,Localidad no especificada
18219,20,926,0000,Miahuatlán
18220,20,926,9999,Localidad no especificada
18221,20,927,0000,Yautepec
18222,20,927,9999,Localidad no especificada
18223,20,928,0000,Tehuantepec
18224,20,928,9999,Localidad no especificada
18225,20,929,0000,Juchitán
18226,20,929,9999,Localidad no especificada
18227,20,930,0000,Pochutla
18228,20,930,9999,Localidad no especificada
18229,20,999,0000,Municipio no especificado
18230,20,999,9999,Localidad no especificada
18231,21,000,0000,Puebla
18232,21,001,0000,Acajete
18233,21,001,0001,Acajete
18234,21,001,0004,La Magdalena Tetela Morelos
18235,21,001,0006,San Agustín Tlaxco
18236,21,001,0007,San Antonio Tlacamilco
18237,21,001,0008,San Bartolo Pinal
18238,21,001,0011,San Jerónimo Ocotitlán
18239,21,001,0016,Santa María Nenetzintla
18240,21,001,0017,San Juan Tepulco
18241,21,001,0024,Apango de Zaragoza
18242,21,001,0033,Tlacamilco
18243,21,001,0066,Santa Isabel Tepetzala
18244,21,001,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18245,21,001,9999,Localidad no especificada
18246,21,002,0000,Acateno
18247,21,002,0001,San José Acateno
18248,21,002,0005,Arroyo Blanco
18249,21,002,0018,Dos Aguas
18250,21,002,0025,Jiliapan
18251,21,002,0034,Palo Gacho
18252,21,002,0047,Tierra Nueva (Ejido de San José Acateno)
18253,21,002,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18254,21,002,9999,Localidad no especificada
18255,21,003,0000,Acatlán
18256,21,003,0001,Acatlán de Osorio
18257,21,003,0002,Amatitlán de Azueta
18258,21,003,0005,El Cuajilote
18259,21,003,0006,Hermenegildo Galeana
18260,21,003,0007,La Huerta
18261,21,003,0008,Ilamacingo
18262,21,003,0009,El Maguey
18263,21,003,0011,Nuevos Horizontes
18264,21,003,0012,San Bernardo
18265,21,003,0014,San Francisco Rancho Nuevo
18266,21,003,0015,San Vicente Boquerón
18267,21,003,0017,Tetelcingo
18268,21,003,0018,Tianguistengo
18269,21,003,0027,Barrio Santiago Ilamacingo
18270,21,003,0118,La Palma
18271,21,003,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18272,21,003,9999,Localidad no especificada
18273,21,004,0000,Acatzingo
18274,21,004,0001,Acatzingo de Hidalgo
18275,21,004,0002,Actipan de Morelos (Santa María Actipan)
18276,21,004,0003,Carmen Serdán
18277,21,004,0004,Guadalupe Morelos
18278,21,004,0005,Hernández
18279,21,004,0006,Nicolás Bravo
18280,21,004,0007,Progreso de Juárez
18281,21,004,0008,San Sebastián Teteles
18282,21,004,0009,San Sebastián Villanueva
18283,21,004,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18284,21,004,9999,Localidad no especificada
18285,21,005,0000,Acteopan
18286,21,005,0001,Acteopan
18287,21,005,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18288,21,006,0000,Ahuacatlán
18289,21,006,0001,Ahuacatlán
18290,21,006,0002,Coaltepec (San Jerónimo)
18291,21,006,0003,Eloxochitlán (San Marcos)
18292,21,006,0004,Ixquihuacán (San Francisco)
18293,21,006,0005,Tlacotepec (San Mateo)
18294,21,006,0006,Tlayehualancingo (San Andrés)
18295,21,006,0007,Tonalapa (Santa Bárbara)
18296,21,006,0008,Xochicuautla
18297,21,006,0009,Analco
18298,21,006,0010,Pochálcatl
18299,21,006,0013,Atempa
18300,21,006,0014,Ixtlahuaca
18301,21,006,0032,Tlalacal
18302,21,006,0035,Cuanalá
18303,21,006,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18304,21,007,0000,Ahuatlán
18305,21,007,0001,Ahuatlán
18306,21,007,0005,Patlanoaya (San Salvador Patlanoaya)
18307,21,007,0008,San Lucas Tejaluca
18308,21,007,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18309,21,008,0000,Ahuazotepec
18310,21,008,0001,Ahuazotepec
18311,21,008,0003,La Estación de Ahuazotepec
18312,21,008,0004,Beristáin
18313,21,008,0006,Laguna Seca
18314,21,008,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18315,21,008,9999,Localidad no especificada
18316,21,009,0000,Ahuehuetitla
18317,21,009,0001,Ahuehuetitla
18318,21,009,0002,Guadalupe Alchipini
18319,21,009,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18320,21,010,0000,Ajalpan
18321,21,010,0001,Ciudad de Ajalpan
18322,21,010,0002,San Sebastián Alcomunga
18323,21,010,0005,Cinco de Mayo
18324,21,010,0006,Cinco Señores
18325,21,010,0008,Cuautotolapan (San José)
18326,21,010,0009,Chichicapa
18327,21,010,0012,Nativitas (Santa María)
18328,21,010,0013,Pantzingo de Morelos
18329,21,010,0014,El Mirador
18330,21,010,0015,Huitzmaloc
18331,21,010,0016,Tecpantzacualco
18332,21,010,0020,Xala
18333,21,010,0024,Ocotempa
18334,21,010,0025,Cuaxuxpa
18335,21,010,0026,Xochitzinga
18336,21,010,0027,Loma Bonita
18337,21,010,0031,Tepetlampa
18338,21,010,0033,Macuilcuautitla
18339,21,010,0036,Boca del Monte
18340,21,010,0039,Rancho Nuevo
18341,21,010,0045,Coxólico
18342,21,010,0046,Cuabcapula
18343,21,010,0053,Mexcaltochintla
18344,21,010,0054,Piscuautla
18345,21,010,0066,Zacatlamanic
18346,21,010,0081,Ahuatepec
18347,21,010,0096,Bella Vista
18348,21,010,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18349,21,010,9999,Localidad no especificada
18350,21,011,0000,Albino Zertuche
18351,21,011,0001,Acaxtlahuacán de Albino Zertuche
18352,21,012,0000,Aljojuca
18353,21,012,0001,Aljojuca
18354,21,012,0002,Jalapasco el Grande
18355,21,012,0003,San Antonio Jalapasco
18356,21,012,0004,San Antonio las Cuchillas
18357,21,012,0005,San Miguel Tecuitlapa
18358,21,012,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18359,21,013,0000,Altepexi
18360,21,013,0001,Altepexi
18361,21,014,0000,Amixtlán
18362,21,014,0001,Amixtlán
18363,21,014,0003,Cuautotola
18364,21,014,0004,El Ocotal
18365,21,014,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18366,21,015,0000,Amozoc
18367,21,015,0001,Amozoc de Mota
18368,21,015,0004,Concepción Capulac (La Ex-Hacienda)
18369,21,015,0031,Casa Blanca
18370,21,015,0042,San Salvador Tepalcayuca
18371,21,015,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18372,21,015,9999,Localidad no especificada
18373,21,016,0000,Aquixtla
18374,21,016,0001,Aquixtla
18375,21,016,0002,Atecoxco
18376,21,016,0003,Atexcac
18377,21,016,0005,Cuautieco
18378,21,016,0008,Chaucingo
18379,21,016,0009,Chichicaxtla
18380,21,016,0010,Chignahuacingo
18381,21,016,0015,El Terrero
18382,21,016,0017,Tlacuitlapa
18383,21,016,0019,Tlaltempa
18384,21,016,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18385,21,017,0000,Atempan
18386,21,017,0001,Atempan
18387,21,017,0002,Atzalán
18388,21,017,0003,Cala Norte
18389,21,017,0004,Cala Sur
18390,21,017,0005,Las Canoas
18391,21,017,0007,San Nicolás (Animazco)
18392,21,017,0008,Tacopan
18393,21,017,0009,Tezhuatepec
18394,21,017,0011,Tanhuixco
18395,21,017,0012,Apatauyan
18396,21,017,0015,Las Delicias
18397,21,017,0016,Huexoteno
18398,21,017,0019,San Ambrosio
18399,21,017,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18400,21,017,9999,Localidad no especificada
18401,21,018,0000,Atexcal
18402,21,018,0001,San Martín Atexcal
18403,21,018,0002,Las Cumbres de Chicometepec
18404,21,018,0006,Santa Catarina Tehuixtla
18405,21,018,0007,Santo Tomás Otlaltepec
18406,21,018,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18407,21,018,9999,Localidad no especificada
18408,21,019,0000,Atlixco
18409,21,019,0001,Atlixco
18410,21,019,0025,Emiliano Zapata Nexatengo
18411,21,019,0030,Guadalupe Huexocuapan
18412,21,019,0032,San Isidro Huilotepec
18413,21,019,0033,San Agustín Huixaxtla
18414,21,019,0034,San Agustín Ixtahuixtla
18415,21,019,0038,San Félix Almazán
18416,21,019,0044,Mártir de Chinameca
18417,21,019,0048,Otilio Montaño (La Concepción)
18418,21,019,0052,La Sabana (San Juan la Sabana)
18419,21,019,0057,San Esteban Zoapiltepec
18420,21,019,0058,San Felipe Xonacayucan
18421,21,019,0060,San Félix Hidalgo
18422,21,019,0064,San Jerónimo Caleras
18423,21,019,0065,San Jerónimo Coyula
18424,21,019,0068,San Juan Ocotepec
18425,21,019,0069,Colonia Agrícola de Ocotepec (Colonia San José)
18426,21,019,0070,San Juan Portezuelo
18427,21,019,0071,San Juan Tejaluca
18428,21,019,0073,Solares de Tenextepec
18429,21,019,0076,San Pedro Benito Juárez
18430,21,019,0079,Santa Ana Yancuitlalpan (Chilhuacán)
18431,21,019,0082,Santa Lucía Cosamaloapan
18432,21,019,0085,Santo Domingo Atoyatempan
18433,21,019,0088,Santa Cruz Tehuixpango
18434,21,019,0149,Lomas de Axocopan
18435,21,019,0206,San Diego Acapulco
18436,21,019,0212,Lomas de San Juan Tejaluca
18437,21,019,0216,El León
18438,21,019,0219,La Trinidad Tepango
18439,21,019,0248,Los Molinos
18440,21,019,0250,Axocopan
18441,21,019,0251,Llano Metepec
18442,21,019,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18443,21,019,9999,Localidad no especificada
18444,21,020,0000,Atoyatempan
18445,21,020,0001,Atoyatempan
18446,21,021,0000,Atzala
18447,21,021,0001,Atzala
18448,21,021,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18449,21,021,9999,Localidad no especificada
18450,21,022,0000,Atzitzihuacán
18451,21,022,0001,Santiago Atzitzihuacán
18452,21,022,0002,San Francisco Xochiteopan
18453,21,022,0003,San Juan Amecac
18454,21,022,0004,San Juan Tejupa
18455,21,022,0005,San Mateo Coatepec
18456,21,022,0006,San Miguel Aguacomulican
18457,21,022,0007,San Pedro Ixhuatepec
18458,21,022,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
18459,21,023,0000,Atzitzintla
18460,21,023,0001,Atzitzintla
18461,21,023,0002,San Juan Huiloapan
18462,21,023,0003,Paso Carretas
